Lat(y);Long(x);PGA
-29.500;29.500;0.0422
-29.250;29.500;0.0385
-29.000;29.500;0.0362
-28.750;29.500;0.0368
-28.500;29.500;0.0375
-28.250;29.500;0.0401
-28.000;29.500;0.0444
-27.750;29.500;0.0540
-27.500;29.500;0.0569
-27.250;29.500;0.0511
-27.000;29.500;0.0511
-26.750;29.500;0.0525
-26.500;29.500;0.0530
-26.250;29.500;0.0514
-26.000;29.500;0.0516
-25.750;29.500;0.0540
-25.500;29.500;0.0550
-25.250;29.500;0.0482
-25.000;29.500;0.0411
-24.750;29.500;0.0386
-24.500;29.500;0.0386
-24.250;29.500;0.0369
-24.000;29.500;0.0354
-23.750;29.500;0.0346
-23.500;29.500;0.0345
-23.250;29.500;0.0339
-23.000;29.500;0.0341
-22.750;29.500;0.0342
-22.500;29.500;0.0343
-22.250;29.500;0.0337
-22.000;29.500;0.0331
-21.750;29.500;0.0314
-21.500;29.500;0.0304
-21.250;29.500;0.0279
-21.000;29.500;0.0223
-35.000;29.750;0.0102
-34.750;29.750;0.0104
-34.500;29.750;0.0106
-34.250;29.750;0.0108
-34.000;29.750;0.0109
-33.750;29.750;0.0115
-33.500;29.750;0.0145
-33.250;29.750;0.0164
-33.000;29.750;0.0185
-32.750;29.750;0.0193
-32.500;29.750;0.0210
-32.250;29.750;0.0274
-32.000;29.750;0.0309
-31.750;29.750;0.0323
-31.500;29.750;0.0372
-31.250;29.750;0.0394
-31.000;29.750;0.0414
-30.750;29.750;0.0422
-30.500;29.750;0.0407
-30.250;29.750;0.0404
-30.000;29.750;0.0403
-29.750;29.750;0.0403
-29.500;29.750;0.0410
-29.250;29.750;0.0434
-29.000;29.750;0.0398
-28.750;29.750;0.0374
-28.500;29.750;0.0387
-28.250;29.750;0.0414
-28.000;29.750;0.0543
-27.750;29.750;0.0613
-27.500;29.750;0.0631
-27.250;29.750;0.0565
-27.000;29.750;0.0560
-26.750;29.750;0.0569
-26.500;29.750;0.0577
-26.250;29.750;0.0560
-26.000;29.750;0.0542
-25.750;29.750;0.0541
-25.500;29.750;0.0528
-25.250;29.750;0.0470
-25.000;29.750;0.0403
-24.750;29.750;0.0396
-24.500;29.750;0.0395
-24.250;29.750;0.0377
-24.000;29.750;0.0347
-23.750;29.750;0.0336
-23.500;29.750;0.0331
-23.250;29.750;0.0333
-23.000;29.750;0.0351
-22.750;29.750;0.0355
-22.500;29.750;0.0353
-22.250;29.750;0.0345
-22.000;29.750;0.0333
-21.750;29.750;0.0322
-21.500;29.750;0.0301
-21.250;29.750;0.0280
-21.000;29.750;0.0198
-35.000;30.000;0.0102
-34.750;30.000;0.0104
-34.500;30.000;0.0105
-34.250;30.000;0.0107
-34.000;30.000;0.0108
-33.750;30.000;0.0109
-33.500;30.000;0.0111
-33.250;30.000;0.0155
-33.000;30.000;0.0175
-32.750;30.000;0.0191
-32.500;30.000;0.0203
-32.250;30.000;0.0287
-32.000;30.000;0.0307
-31.750;30.000;0.0328
-31.500;30.000;0.0351
-31.250;30.000;0.0376
-31.000;30.000;0.0386
-30.750;30.000;0.0394
-30.500;30.000;0.0394
-30.250;30.000;0.0379
-30.000;30.000;0.0374
-29.750;30.000;0.0360
-29.500;30.000;0.0343
-29.250;30.000;0.0343
-29.000;30.000;0.0347
-28.750;30.000;0.0361
-28.500;30.000;0.0385
-28.250;30.000;0.0458
-28.000;30.000;0.0586
-27.750;30.000;0.0709
-27.500;30.000;0.0763
-27.250;30.000;0.0667
-27.000;30.000;0.0624
-26.750;30.000;0.0622
-26.500;30.000;0.0627
-26.250;30.000;0.0601
-26.000;30.000;0.0584
-25.750;30.000;0.0536
-25.500;30.000;0.0527
-25.250;30.000;0.0474
-25.000;30.000;0.0439
-24.750;30.000;0.0431
-24.500;30.000;0.0433
-24.250;30.000;0.0398
-24.000;30.000;0.0369
-23.750;30.000;0.0331
-23.500;30.000;0.0324
-23.250;30.000;0.0332
-23.000;30.000;0.0341
-22.750;30.000;0.0361
-22.500;30.000;0.0369
-22.250;30.000;0.0355
-22.000;30.000;0.0341
-21.750;30.000;0.0324
-21.500;30.000;0.0307
-21.250;30.000;0.0280
-21.000;30.000;0.0228
-35.000;30.250;0.0100
-34.750;30.250;0.0102
-34.500;30.250;0.0104
-34.250;30.250;0.0106
-34.000;30.250;0.0107
-33.750;30.250;0.0108
-33.500;30.250;0.0110
-33.250;30.250;0.0141
-33.000;30.250;0.0174
-32.750;30.250;0.0186
-32.500;30.250;0.0224
-32.250;30.250;0.0285
-32.000;30.250;0.0306
-31.750;30.250;0.0321
-31.500;30.250;0.0349
-31.250;30.250;0.0362
-31.000;30.250;0.0375
-30.750;30.250;0.0378
-30.500;30.250;0.0372
-30.250;30.250;0.0366
-30.000;30.250;0.0360
-29.750;30.250;0.0348
-29.500;30.250;0.0334
-29.250;30.250;0.0341
-29.000;30.250;0.0349
-28.750;30.250;0.0365
-28.500;30.250;0.0405
-28.250;30.250;0.0477
-28.000;30.250;0.0685
-27.750;30.250;0.0782
-27.500;30.250;0.0858
-27.250;30.250;0.0778
-27.000;30.250;0.0667
-26.750;30.250;0.0655
-26.500;30.250;0.0645
-26.250;30.250;0.0623
-26.000;30.250;0.0586
-25.750;30.250;0.0556
-25.500;30.250;0.0548
-25.250;30.250;0.0491
-25.000;30.250;0.0464
-24.750;30.250;0.0479
-24.500;30.250;0.0456
-24.250;30.250;0.0419
-24.000;30.250;0.0372
-23.750;30.250;0.0341
-23.500;30.250;0.0331
-23.250;30.250;0.0334
-23.000;30.250;0.0342
-22.750;30.250;0.0353
-22.500;30.250;0.0367
-22.250;30.250;0.0356
-22.000;30.250;0.0336
-21.750;30.250;0.0320
-21.500;30.250;0.0302
-21.250;30.250;0.0285
-21.000;30.250;0.0196
-35.000;30.500;0.0101
-34.750;30.500;0.0104
-34.500;30.500;0.0105
-34.250;30.500;0.0108
-34.000;30.500;0.0108
-33.750;30.500;0.0109
-33.500;30.500;0.0109
-33.250;30.500;0.0120
-33.000;30.500;0.0150
-32.750;30.500;0.0179
-32.500;30.500;0.0201
-32.250;30.500;0.0283
-32.000;30.500;0.0297
-31.750;30.500;0.0314
-31.500;30.500;0.0334
-31.250;30.500;0.0350
-31.000;30.500;0.0360
-30.750;30.500;0.0368
-30.500;30.500;0.0363
-30.250;30.500;0.0353
-30.000;30.500;0.0351
-29.750;30.500;0.0339
-29.500;30.500;0.0330
-29.250;30.500;0.0345
-29.000;30.500;0.0353
-28.750;30.500;0.0377
-28.500;30.500;0.0403
-28.250;30.500;0.0509
-28.000;30.500;0.0696
-27.750;30.500;0.0824
-27.500;30.500;0.0890
-27.250;30.500;0.0910
-27.000;30.500;0.0828
-26.750;30.500;0.0715
-26.500;30.500;0.0691
-26.250;30.500;0.0679
-26.000;30.500;0.0663
-25.750;30.500;0.0604
-25.500;30.500;0.0583
-25.250;30.500;0.0534
-25.000;30.500;0.0514
-24.750;30.500;0.0535
-24.500;30.500;0.0505
-24.250;30.500;0.0449
-24.000;30.500;0.0411
-23.750;30.500;0.0368
-23.500;30.500;0.0349
-23.250;30.500;0.0344
-23.000;30.500;0.0340
-22.750;30.500;0.0338
-22.500;30.500;0.0339
-22.250;30.500;0.0347
-22.000;30.500;0.0344
-21.750;30.500;0.0320
-21.500;30.500;0.0307
-21.250;30.500;0.0288
-21.000;30.500;0.0231
-35.000;30.750;0.0100
-34.750;30.750;0.0103
-34.500;30.750;0.0104
-34.250;30.750;0.0107
-34.000;30.750;0.0108
-33.750;30.750;0.0109
-33.500;30.750;0.0109
-33.250;30.750;0.0110
-33.000;30.750;0.0147
-32.750;30.750;0.0170
-32.500;30.750;0.0216
-32.250;30.750;0.0283
-32.000;30.750;0.0300
-31.750;30.750;0.0309
-31.500;30.750;0.0341
-31.250;30.750;0.0367
-31.000;30.750;0.0382
-30.750;30.750;0.0383
-30.500;30.750;0.0378
-30.250;30.750;0.0400
-30.000;30.750;0.0589
-29.750;30.750;0.0555
-29.500;30.750;0.0454
-29.250;30.750;0.0461
-29.000;30.750;0.0489
-28.750;30.750;0.0894
-28.500;30.750;0.2340
-28.250;30.750;0.1595
-28.000;30.750;0.0890
-27.750;30.750;0.1231
-27.500;30.750;0.8647
-27.250;30.750;0.1129
-27.000;30.750;0.0898
-26.750;30.750;0.0815
-26.500;30.750;0.0767
-26.250;30.750;0.0749
-26.000;30.750;0.0726
-25.750;30.750;0.0683
-25.500;30.750;0.0647
-25.250;30.750;0.0607
-25.000;30.750;0.0574
-24.750;30.750;0.0556
-24.500;30.750;0.0492
-24.250;30.750;0.0463
-24.000;30.750;0.0409
-23.750;30.750;0.0388
-23.500;30.750;0.0361
-23.250;30.750;0.0356
-23.000;30.750;0.0348
-22.750;30.750;0.0343
-22.500;30.750;0.0339
-22.250;30.750;0.0343
-22.000;30.750;0.0342
-21.750;30.750;0.0327
-21.500;30.750;0.0303
-21.250;30.750;0.0285
-21.000;30.750;0.0196
-35.000;31.000;0.0107
-34.750;31.000;0.0109
-34.500;31.000;0.0109
-34.250;31.000;0.0157
-34.000;31.000;0.0156
-33.750;31.000;0.0205
-33.500;31.000;0.0209
-33.250;31.000;0.0268
-33.000;31.000;0.0480
-32.750;31.000;0.1032
-32.500;31.000;0.0865
-32.250;31.000;0.0424
-32.000;31.000;0.0346
-31.750;31.000;0.0351
-31.500;31.000;0.0357
-31.250;31.000;0.0349
-31.000;31.000;0.0335
-30.750;31.000;0.0320
-30.500;31.000;0.0311
-30.250;31.000;0.0316
-30.000;31.000;0.0330
-29.750;31.000;0.0349
-29.500;31.000;0.0393
-29.250;31.000;0.0420
-29.000;31.000;0.0436
-28.750;31.000;0.0504
-28.500;31.000;0.0940
-28.250;31.000;0.4501
-28.000;31.000;0.9455
-27.750;31.000;0.1604
-27.500;31.000;0.1003
-27.250;31.000;0.1015
-27.000;31.000;0.1035
-26.750;31.000;0.1018
-26.500;31.000;0.0974
-26.250;31.000;0.0923
-26.000;31.000;0.0906
-25.750;31.000;0.0868
-25.500;31.000;0.0822
-25.250;31.000;0.0799
-25.000;31.000;0.0676
-24.750;31.000;0.0574
-24.500;31.000;0.0524
-24.250;31.000;0.0478
-24.000;31.000;0.0449
-23.750;31.000;0.0406
-23.500;31.000;0.0392
-23.250;31.000;0.0373
-23.000;31.000;0.0365
-22.750;31.000;0.0349
-22.500;31.000;0.0339
-22.250;31.000;0.0328
-22.000;31.000;0.0328
-21.750;31.000;0.0314
-21.500;31.000;0.0304
-21.250;31.000;0.0280
-21.000;31.000;0.0218
-35.000;31.250;0.0109
-34.750;31.250;0.0109
-34.500;31.250;0.0109
-34.250;31.250;0.0166
-34.000;31.250;0.0245
-33.750;31.250;0.4345
-33.500;31.250;0.0281
-33.250;31.250;0.0219
-33.000;31.250;0.0223
-32.750;31.250;0.0210
-32.500;31.250;0.0205
-32.250;31.250;0.0246
-32.000;31.250;0.0290
-31.750;31.250;0.0295
-31.500;31.250;0.0306
-31.250;31.250;0.0309
-31.000;31.250;0.0304
-30.750;31.250;0.0300
-30.500;31.250;0.0300
-30.250;31.250;0.0302
-30.000;31.250;0.0300
-29.750;31.250;0.0297
-29.500;31.250;0.0317
-29.250;31.250;0.0353
-29.000;31.250;0.0397
-28.750;31.250;0.0440
-28.500;31.250;0.0570
-28.250;31.250;0.0793
-28.000;31.250;0.0952
-27.750;31.250;0.1069
-27.500;31.250;0.1076
-27.250;31.250;0.1054
-27.000;31.250;0.1067
-26.750;31.250;0.1078
-26.500;31.250;0.1114
-26.250;31.250;0.1115
-26.000;31.250;0.1081
-25.750;31.250;0.1007
-25.500;31.250;0.0920
-25.250;31.250;0.0827
-25.000;31.250;0.0650
-24.750;31.250;0.0573
-24.500;31.250;0.0510
-24.250;31.250;0.0481
-24.000;31.250;0.0447
-23.750;31.250;0.0413
-23.500;31.250;0.0393
-23.250;31.250;0.0380
-23.000;31.250;0.0359
-22.750;31.250;0.0345
-22.500;31.250;0.0324
-22.250;31.250;0.0315
-22.000;31.250;0.0307
-21.750;31.250;0.0301
-21.500;31.250;0.0287
-21.250;31.250;0.0264
-21.000;31.250;0.0185
-35.000;31.500;0.0276
-34.750;31.500;0.0155
-34.500;31.500;0.0109
-34.250;31.500;0.0108
-34.000;31.500;0.0108
-33.750;31.500;0.0108
-33.500;31.500;0.0109
-33.250;31.500;0.0109
-33.000;31.500;0.0109
-32.750;31.500;0.0112
-32.500;31.500;0.0144
-32.250;31.500;0.0189
-32.000;31.500;0.0234
-31.750;31.500;0.0292
-31.500;31.500;0.0300
-31.250;31.500;0.0307
-31.000;31.500;0.0303
-30.750;31.500;0.0302
-30.500;31.500;0.0305
-30.250;31.500;0.0304
-30.000;31.500;0.0300
-29.750;31.500;0.0302
-29.500;31.500;0.0315
-29.250;31.500;0.0375
-29.000;31.500;0.0403
-28.750;31.500;0.0463
-28.500;31.500;0.0519
-28.250;31.500;0.0790
-28.000;31.500;0.0902
-27.750;31.500;0.1044
-27.500;31.500;0.1165
-27.250;31.500;0.1152
-27.000;31.500;0.1092
-26.750;31.500;0.1092
-26.500;31.500;0.1134
-26.250;31.500;0.1175
-26.000;31.500;0.1122
-25.750;31.500;0.0903
-25.500;31.500;0.0889
-25.250;31.500;0.0779
-25.000;31.500;0.0685
-24.750;31.500;0.0568
-24.500;31.500;0.0523
-24.250;31.500;0.0494
-24.000;31.500;0.0474
-23.750;31.500;0.0420
-23.500;31.500;0.0408
-23.250;31.500;0.0384
-23.000;31.500;0.0361
-22.750;31.500;0.0332
-22.500;31.500;0.0319
-22.250;31.500;0.0306
-22.000;31.500;0.0298
-21.750;31.500;0.0279
-21.500;31.500;0.0264
-21.250;31.500;0.0228
-21.000;31.500;0.0192
-35.000;31.750;0.0105
-34.750;31.750;0.0100
-34.500;31.750;0.0106
-34.250;31.750;0.0107
-34.000;31.750;0.0108
-33.750;31.750;0.0108
-33.500;31.750;0.0108
-33.250;31.750;0.0108
-33.000;31.750;0.0109
-32.750;31.750;0.0109
-32.500;31.750;0.0124
-32.250;31.750;0.0155
-32.000;31.750;0.0200
-31.750;31.750;0.0257
-31.500;31.750;0.0288
-31.250;31.750;0.0290
-31.000;31.750;0.0287
-30.750;31.750;0.0287
-30.500;31.750;0.0287
-30.250;31.750;0.0281
-30.000;31.750;0.0276
-29.750;31.750;0.0289
-29.500;31.750;0.0352
-29.250;31.750;0.0393
-29.000;31.750;0.0440
-28.750;31.750;0.0476
-28.500;31.750;0.0570
-28.250;31.750;0.0734
-28.000;31.750;0.0919
-27.750;31.750;0.0997
-27.500;31.750;0.1096
-27.250;31.750;0.1182
-27.000;31.750;0.1080
-26.750;31.750;0.1086
-26.500;31.750;0.1119
-26.250;31.750;0.1086
-26.000;31.750;0.0913
-25.750;31.750;0.0809
-25.500;31.750;0.0781
-25.250;31.750;0.0698
-25.000;31.750;0.0594
-24.750;31.750;0.0551
-24.500;31.750;0.0501
-24.250;31.750;0.0496
-24.000;31.750;0.0439
-23.750;31.750;0.0411
-23.500;31.750;0.0394
-23.250;31.750;0.0373
-23.000;31.750;0.0346
-22.750;31.750;0.0328
-22.500;31.750;0.0306
-22.250;31.750;0.0298
-22.000;31.750;0.0280
-21.750;31.750;0.0262
-21.500;31.750;0.0230
-21.250;31.750;0.0205
-21.000;31.750;0.0159
-35.000;32.000;0.0094
-34.750;32.000;0.0103
-34.500;32.000;0.0105
-34.250;32.000;0.0106
-34.000;32.000;0.0107
-33.750;32.000;0.0107
-33.500;32.000;0.0107
-33.250;32.000;0.0108
-33.000;32.000;0.0108
-32.750;32.000;0.0109
-32.500;32.000;0.0109
-32.250;32.000;0.0121
-32.000;32.000;0.0150
-31.750;32.000;0.0193
-31.500;32.000;0.0195
-31.250;32.000;0.0209
-31.000;32.000;0.0217
-30.750;32.000;0.0220
-30.500;32.000;0.0212
-30.250;32.000;0.0226
-30.000;32.000;0.0245
-29.750;32.000;0.0284
-29.500;32.000;0.0339
-29.250;32.000;0.0404
-29.000;32.000;0.0433
-28.750;32.000;0.0476
-28.500;32.000;0.0512
-28.250;32.000;0.0646
-28.000;32.000;0.0785
-27.750;32.000;0.0967
-27.500;32.000;0.1014
-27.250;32.000;0.1043
-27.000;32.000;0.1013
-26.750;32.000;0.0914
-26.500;32.000;0.0901
-26.250;32.000;0.0852
-26.000;32.000;0.0789
-25.750;32.000;0.0720
-25.500;32.000;0.0710
-25.250;32.000;0.0607
-25.000;32.000;0.0557
-24.750;32.000;0.0503
-24.500;32.000;0.0473
-24.250;32.000;0.0429
-24.000;32.000;0.0404
-23.750;32.000;0.0374
-23.500;32.000;0.0352
-23.250;32.000;0.0325
-23.000;32.000;0.0336
-22.750;32.000;0.0326
-22.500;32.000;0.0309
-22.250;32.000;0.0295
-22.000;32.000;0.0282
-21.750;32.000;0.0253
-21.500;32.000;0.0221
-21.250;32.000;0.0193
-21.000;32.000;0.0170
-35.000;32.250;0.0091
-34.750;32.250;0.0099
-34.500;32.250;0.0103
-34.250;32.250;0.0105
-34.000;32.250;0.0106
-33.750;32.250;0.0107
-33.500;32.250;0.0107
-33.250;32.250;0.0108
-33.000;32.250;0.0108
-32.750;32.250;0.0109
-32.500;32.250;0.0109
-32.250;32.250;0.0120
-32.000;32.250;0.0149
-31.750;32.250;0.0193
-31.500;32.250;0.0182
-31.250;32.250;0.0173
-31.000;32.250;0.0183
-30.750;32.250;0.0189
-30.500;32.250;0.0197
-30.250;32.250;0.0206
-30.000;32.250;0.0248
-29.750;32.250;0.0283
-29.500;32.250;0.0375
-29.250;32.250;0.0404
-29.000;32.250;0.0441
-28.750;32.250;0.0469
-28.500;32.250;0.0518
-28.250;32.250;0.0586
-28.000;32.250;0.0773
-27.750;32.250;0.0887
-27.500;32.250;0.0978
-27.250;32.250;0.0993
-27.000;32.250;0.0927
-26.750;32.250;0.0843
-26.500;32.250;0.0802
-26.250;32.250;0.0752
-26.000;32.250;0.0652
-25.750;32.250;0.0656
-25.500;32.250;0.0622
-25.250;32.250;0.0563
-25.000;32.250;0.0492
-24.750;32.250;0.0468
-24.500;32.250;0.0408
-24.250;32.250;0.0393
-24.000;32.250;0.0373
-23.750;32.250;0.0352
-23.500;32.250;0.0310
-23.250;32.250;0.0307
-23.000;32.250;0.0316
-22.750;32.250;0.0307
-22.500;32.250;0.0297
-22.250;32.250;0.0285
-22.000;32.250;0.0256
-21.750;32.250;0.0224
-21.500;32.250;0.0194
-21.250;32.250;0.0178
-21.000;32.250;0.0132
-35.000;32.500;0.0082
-34.750;32.500;0.0095
-34.500;32.500;0.0101
-34.250;32.500;0.0104
-34.000;32.500;0.0106
-33.750;32.500;0.0107
-33.500;32.500;0.0107
-33.250;32.500;0.0108
-33.000;32.500;0.0108
-32.750;32.500;0.0109
-32.500;32.500;0.0109
-32.250;32.500;0.0119
-32.000;32.500;0.0148
-31.750;32.500;0.0181
-31.500;32.500;0.0167
-31.250;32.500;0.0147
-31.000;32.500;0.0154
-30.750;32.500;0.0164
-30.500;32.500;0.0179
-30.250;32.500;0.0197
-30.000;32.500;0.0211
-29.750;32.500;0.0277
-29.500;32.500;0.0344
-29.250;32.500;0.0398
-29.000;32.500;0.0411
-28.750;32.500;0.0452
-28.500;32.500;0.0481
-28.250;32.500;0.0526
-28.000;32.500;0.0601
-27.750;32.500;0.0748
-27.500;32.500;0.0787
-27.250;32.500;0.0814
-27.000;32.500;0.0814
-26.750;32.500;0.0654
-26.500;32.500;0.0637
-26.250;32.500;0.0603
-26.000;32.500;0.0574
-25.750;32.500;0.0539
-25.500;32.500;0.0519
-25.250;32.500;0.0469
-25.000;32.500;0.0425
-24.750;32.500;0.0401
-24.500;32.500;0.0384
-24.250;32.500;0.0369
-24.000;32.500;0.0353
-23.750;32.500;0.0304
-23.500;32.500;0.0296
-23.250;32.500;0.0298
-23.000;32.500;0.0294
-22.750;32.500;0.0275
-22.500;32.500;0.0262
-22.250;32.500;0.0231
-22.000;32.500;0.0210
-21.750;32.500;0.0198
-21.500;32.500;0.0189
-21.250;32.500;0.0170
-21.000;32.500;0.0142
-35.000;32.750;0.0060
-34.750;32.750;0.0088
-34.500;32.750;0.0099
-34.250;32.750;0.0103
-34.000;32.750;0.0105
-33.750;32.750;0.0106
-33.500;32.750;0.0107
-33.250;32.750;0.0107
-33.000;32.750;0.0108
-32.750;32.750;0.0109
-32.500;32.750;0.0109
-32.250;32.750;0.0117
-32.000;32.750;0.0147
-31.750;32.750;0.0166
-31.500;32.750;0.0154
-31.250;32.750;0.0146
-31.000;32.750;0.0155
-30.750;32.750;0.0151
-30.500;32.750;0.0176
-30.250;32.750;0.0191
-30.000;32.750;0.0223
-29.750;32.750;0.0270
-29.500;32.750;0.0369
-29.250;32.750;0.0396
-29.000;32.750;0.0414
-28.750;32.750;0.0437
-28.500;32.750;0.0481
-28.250;32.750;0.0504
-28.000;32.750;0.0571
-27.750;32.750;0.0635
-27.500;32.750;0.0715
-27.250;32.750;0.0747
-27.000;32.750;0.0659
-26.750;32.750;0.0573
-26.500;32.750;0.0560
-26.250;32.750;0.0542
-26.000;32.750;0.0498
-25.750;32.750;0.0478
-25.500;32.750;0.0444
-25.250;32.750;0.0410
-25.000;32.750;0.0390
-24.750;32.750;0.0376
-24.500;32.750;0.0351
-24.250;32.750;0.0340
-24.000;32.750;0.0298
-23.750;32.750;0.0281
-23.500;32.750;0.0273
-23.250;32.750;0.0276
-23.000;32.750;0.0263
-22.750;32.750;0.0245
-22.500;32.750;0.0209
-22.250;32.750;0.0201
-22.000;32.750;0.0191
-21.750;32.750;0.0183
-21.500;32.750;0.0166
-21.250;32.750;0.0144
-21.000;32.750;0.0109
-35.000;33.000;0.0030
-34.750;33.000;0.0076
-34.500;33.000;0.0094
-34.250;33.000;0.0100
-34.000;33.000;0.0104
-33.750;33.000;0.0106
-33.500;33.000;0.0106
-33.250;33.000;0.0107
-33.000;33.000;0.0108
-32.750;33.000;0.0109
-32.500;33.000;0.0109
-32.250;33.000;0.0114
-32.000;33.000;0.0146
-31.750;33.000;0.0151
-31.500;33.000;0.0143
-31.250;33.000;0.0145
-31.000;33.000;0.0125
-30.750;33.000;0.0128
-30.500;33.000;0.0154
-30.250;33.000;0.0181
-30.000;33.000;0.0198
-29.750;33.000;0.0247
-29.500;33.000;0.0300
-29.250;33.000;0.0386
-29.000;33.000;0.0404
-28.750;33.000;0.0422
-28.500;33.000;0.0445
-28.250;33.000;0.0483
-28.000;33.000;0.0493
-27.750;33.000;0.0510
-27.500;33.000;0.0542
-27.250;33.000;0.0568
-27.000;33.000;0.0550
-26.750;33.000;0.0473
-26.500;33.000;0.0467
-26.250;33.000;0.0458
-26.000;33.000;0.0434
-25.750;33.000;0.0398
-25.500;33.000;0.0375
-25.250;33.000;0.0348
-25.000;33.000;0.0343
-24.750;33.000;0.0308
-24.500;33.000;0.0298
-24.250;33.000;0.0290
-24.000;33.000;0.0283
-23.750;33.000;0.0270
-23.500;33.000;0.0267
-23.250;33.000;0.0268
-23.000;33.000;0.0272
-22.750;33.000;0.0286
-22.500;33.000;0.0274
-22.250;33.000;0.0263
-22.000;33.000;0.0240
-21.750;33.000;0.0199
-21.500;33.000;0.0179
-21.250;33.000;0.0133
-21.000;33.000;0.0109
